kp_uav,kp_patch,raw_matches,good_matches,good_ratio,homography_inliers,homography_ratio,num_3d2d_corr,pnp_inliers_anchor,pnp_ratio_anchor,anchor_easting_est,anchor_northing_est,anchor_altitude_est,anchor_easting_delta,anchor_northing_delta,anchor_altitude_delta,anchor_yaw_est,anchor_pitch_est,anchor_roll_est,anchor_yaw_delta,anchor_pitch_delta,anchor_roll_delta,reproj_error_anchor_mean,reproj_error_anchor_std,pnp_inliers_prior,pnp_ratio_prior,prior_easting_est,prior_northing_est,prior_altitude_est,prior_easting_delta,prior_northing_delta,prior_altitude_delta,prior_yaw_est,prior_pitch_est,prior_roll_est,prior_yaw_delta,prior_pitch_delta,prior_roll_delta,reproj_error_prior_mean,reproj_error_prior_std,gps_easting,gps_northing,gps_altitude,imu_yaw,imu_pitch,imu_roll,image_id,filename
788,850,788,115,0.14593908629441624,83,0.7217391304347827,115,45,0.391304347826087,445649.5525117455,5696610.986272693,474.1030692987345,0.4047925634076819,-0.5086513981223106,-0.18941117001548946,-80.86632134175647,1.4266657765381536,-1.0376413428105211,-1.6932417091097705,1.5892855108632205,-4.101353063205011,1.6825804,0.6145389,45,0.391304347826087,445649.5525117471,5696610.9862726955,474.1030692987622,0.4047925650374964,-0.5086513953283429,-0.18941116998780672,-80.86632134007638,1.42666576262693,-1.0376413296047284,-1.6932417074297064,1.5892854969520158,-4.101353049999233,1.6825804,0.6145389,445649.1477191821,5696611.494924091,474.29248046875,-79.17307963264669,-0.16261973432508087,3.0637117203944984,360,frame_000360.png
715,855,715,114,0.15944055944055943,76,0.6666666666666666,114,43,0.37719298245614036,445649.4538152279,5696611.238448642,474.1213251950122,0.2099087575916201,-0.3847731500864029,-0.14680224639408834,-103.93564421759994,2.1258618346717517,0.3897508527123942,-0.8747575331141206,0.38044812678541007,-1.0747529842314805,1.7809793,0.6839877,43,0.37719298245614036,445649.4538152299,5696611.238448643,474.12132519490933,0.20990875957068056,-0.3847731491550803,-0.14680224649697493,-103.93564421642849,2.1258618220971854,0.38975086339091897,-0.8747575319426915,0.38044811421085,-1.074752973552961,1.7809793,0.6839877,445649.2439064703,5696611.623221792,474.2681274414063,-103.06088668448581,1.7454137078863314,1.4645038369438699,361,frame_000361.png
700,806,700,88,0.12571428571428572,59,0.6704545454545454,88,28,0.3181818181818182,445649.5258555167,5696611.184343039,474.0933760572924,0.004394576710183173,-0.6135196005925536,-0.21060953841072205,-126.98427953246016,2.8103225984071565,2.678090602588069,-2.125879535254228,0.6679567981595085,2.352501379444078,1.8623682,0.7873717,28,0.3181818181818182,445649.52585551713,5696611.184343039,474.0933760572875,0.0043945771176368,-0.6135196005925536,-0.2106095384156106,-126.98427953197377,2.8103225935031935,2.678090602180145,-2.125879534767847,0.6679567932555415,2.3525013790361697,1.8623682,0.7873717,445649.52146094,5696611.79786264,474.3039855957031,-124.85839999720592,2.142365800247659,0.3255892231439814,362,frame_000362.png
943,819,943,113,0.11983032873807,81,0.7168141592920354,113,43,0.3805309734513274,445649.50692607777,5696611.578758264,474.13735078929693,-0.31676624063402414,-0.2244944041594863,-0.17871976734369355,-172.1867304681535,1.6262733209060085,3.789374419537713,-1.803351010067047,0.16565308894340092,5.924488418182989,1.9777167,0.740255,43,0.3805309734513274,445648.2874583095,5696612.548479592,457.16658974999103,-1.5362340089050122,0.7452269243076444,-17.149480806649592,8.513512435561326,8.827738942028217,-3.8579652246834857,178.89689189364776,7.367118710065597,-1.722851226038216,3.2765968,1.8634869,445649.8236923184,5696611.803252668,474.3160705566406,-170.38337945808647,1.4606202319626065,-2.135113998645269,363,frame_000363.png
847,835,847,93,0.10979929161747344,53,0.5698924731182796,93,38,0.40860215053763443,445649.73664376314,5696611.63948716,474.08062723990366,-0.3022853988222778,0.14796515181660652,-0.18899556283071206,150.2910232667017,-1.6840182714097462,2.0115372331431383,-1.8235076171743003,-0.62391452327671,3.074767953041942,1.7069972,0.72353387,38,0.40860215053763443,445649.7366437609,5696611.6394871585,474.0806272403691,-0.30228540109237656,0.14796514995396137,-0.18899556236527815,150.29102326511645,-1.6840182647610553,2.011537252561886,-1.8235076187595496,-0.6239145166280196,3.074767972460677,1.7069972,0.72353387,445650.03892916196,5696611.491522009,474.2696228027344,152.114530883876,-1.0601037481330378,-1.0632307198987971,364,frame_000364.png
867,820,867,95,0.10957324106113034,59,0.6210526315789474,95,34,0.35789473684210527,445649.8277418087,5696611.551784497,474.0221269067331,-0.1718374316697009,0.059283044189214706,-0.25424028076690774,150.1868120784083,-3.1298743954508574,2.7816972403515305,-1.725059797507157,-2.194313279455713,4.534763885331557,1.852538,0.78513694,34,0.35789473684210527,445649.8277418089,5696611.551784497,474.0221269067048,-0.1718374314950779,0.059283044189214706,-0.25424028079521577,150.18681207818113,-3.129874397730317,2.7816972422129362,-1.7250597977343318,-2.1943132817351625,4.534763887192952,1.852538,0.78513694,445649.9995792404,5696611.492501453,474.2763671875,151.91187187591547,-0.9355611159951469,-1.753066644980016,365,frame_000365.png
823,838,823,91,0.11057108140947752,60,0.6593406593406593,91,29,0.31868131868131866,445649.72260746046,5696611.665921033,474.0807278356668,-0.03944047127151862,0.1656075781211257,-0.24965546511452885,150.98173343163106,3.0100411753311413,0.13094584159256598,-1.2371660475228623,-1.9450727239774892,0.367803360313701,1.7065232,0.81038827,29,0.31868131868131866,445649.72260746034,5696611.665921033,474.0807278356863,-0.03944047138793394,0.1656075781211257,-0.24965546509503156,150.98173343147562,3.0100411757990497,0.13094584276183943,-1.2371660476783006,-1.9450727235095826,0.3678033614829701,1.7065232,0.81038827,445649.7620479317,5696611.500313455,474.3303833007813,152.21889947915392,4.955113899308638,-0.2368575187211399,366,frame_000366.png
827,876,827,107,0.1293833131801693,70,0.6542056074766355,107,36,0.3364485981308411,445648.85332581954,5696611.541750028,474.16197192742334,-0.6497701404732652,-0.025405419059097767,-0.20375072882666245,150.37208651907827,5.053643775770026,1.9470875595792567,-1.7518881609144614,-0.16135481445306254,0.9474956326872075,1.9262848,0.71384335,36,0.3364485981308411,445648.8533258246,5696611.541750024,474.16197192755385,-0.6497701354091987,-0.025405422784388065,-0.20375072869614996,150.37208651722534,5.05364373631517,1.9470875627472064,-1.7518881627673863,-0.16135485390790905,0.9474956358551481,1.9262848,0.71384335,445649.50309596,5696611.567155447,474.36572265625,152.12397467999273,5.214998590223085,0.9995919268920544,367,frame_000367.png
818,855,818,97,0.11858190709046455,68,0.7010309278350515,97,42,0.4329896907216495,445648.5669002119,5696611.74400023,474.18604866673905,-0.541507318674121,0.005863909609615803,-0.18507560083907038,150.47466099975176,3.8537547920148745,1.9280099908123935,-1.6163741706999986,0.07743092290382947,1.3419218172632554,1.8301991,0.726017,42,0.4329896907216495,445648.56690020976,5696611.744000228,474.18604866677475,-0.5415073208278045,0.0058639077469706535,-0.1850756008033727,150.474660997615,3.85375480041129,1.9280100046622592,-1.616374172836771,0.07743093130022771,1.341921831113126,1.8301991,0.726017,445649.1084075306,5696611.73813632,474.3711242675781,152.09103517045176,3.776323869111055,0.5860881735491381,368,frame_000368.png
788,843,788,101,0.1281725888324873,73,0.7227722772277227,101,35,0.3465346534653465,445646.90776642674,5696612.365941652,474.20405670381797,-1.0016777905984782,-0.027815056033432484,-0.1676779153226562,154.80240770974208,-5.5651920389930485,4.854226358749567,-1.897449849238086,2.3331839770541762,5.545768070975271,1.4876696,0.69396424,35,0.3465346534653465,445646.9077664206,5696612.365941647,474.2040567031043,-1.0016777967102826,-0.027815060690045357,-0.16767791603632531,154.80240771064948,-5.565192014796441,4.854226404592414,-1.8974498483306945,2.3331840012507996,5.545768116818124,1.4876696,0.69396424,445647.90944421734,5696612.393756708,474.3717346191406,156.69985755898017,-7.898376016047228,-0.6915417122256949,369,frame_000369.png
953,839,953,102,0.10703043022035677,75,0.7352941176470589,102,36,0.35294117647058826,445647.4637639405,5696612.580956574,474.2420472926669,-0.34416665066964924,0.060857923701405525,-0.13667585186442466,175.44610398134844,-6.19791001770413,4.324791283788344,-1.2989626287358362,-1.4507376752664811,7.24323973241016,1.7901781,0.64373773,36,0.35294117647058826,445645.8697594414,5696614.596156474,473.8406704153444,-1.9381711497553624,2.07605782430619,-0.5380527291869157,-173.53955230369382,3.685419808256358,-10.232592330750181,9.715381086221896,8.432592150694006,-7.314143882128349,46.726547,20.388557,445647.80793059117,5696612.52009865,474.3787231445313,176.74506661008428,-4.747172342437636,-2.9184484486218185,370,frame_000370.png
791,836,791,105,0.13274336283185842,79,0.7523809523809524,105,40,0.38095238095238093,445647.2586459913,5696612.286813471,474.17149845673816,-0.42786946368869394,-0.3838373860344291,-0.23029597685558656,-161.9482718774901,-1.80186428355956,8.127188353687595,-2.1545335124676512,-0.22383597234886565,12.673107845158341,1.7771156,0.7508399,40,0.38095238095238093,445647.2586459769,5696612.286813438,474.1714984522036,-0.42786947812419385,-0.3838374186307192,-0.2302959813901566,-161.94827189371713,-1.8018641210479147,8.127188539672611,-2.154533528694685,-0.22383580983722595,12.673108031143357,1.7771156,0.7508399,445647.686515455,5696612.670650857,474.40179443359375,-159.79373836502245,-1.5780283112106965,-4.545919491470734,371,frame_000371.png
820,858,820,112,0.13658536585365855,79,0.7053571428571429,112,39,0.3482142857142857,445647.3733952673,5696612.665802102,474.2697660258977,-0.06273972621420398,-0.13091641757637262,-0.14524251902417973,-139.2638468081853,-2.8319680172100843,3.798301013622066,-1.2539712976353883,-2.07173719609969,6.128433019955736,1.9275888,0.7030391,39,0.3482142857142857,445647.37339526735,5696612.665802103,474.26976602591526,-0.06273972615599632,-0.13091641664505005,-0.1452425190066151,-139.26384680810645,-2.831968018364394,3.79830101273869,-1.2539712975565465,-2.0717371972540093,6.128433019072361,1.9275888,0.7030391,445647.4361349935,5696612.796718519,474.4150085449219,-138.0098755105499,-0.7602308211103946,-2.330132006333681,372,frame_000372.png
796,862,796,109,0.13693467336683418,68,0.6238532110091743,109,44,0.4036697247706422,445647.2783818469,5696612.248953895,474.23285112904927,-0.04165757802547887,-0.5348913120105863,-0.17449750376323436,-116.58477399277278,0.7292520636202167,2.2043634870301827,-2.2607904615901475,0.39966073354534615,2.071388259443893,1.5736899,0.72835886,44,0.4036697247706422,445647.2783818464,5696612.248953894,474.2328511290442,-0.04165757854934782,-0.5348913129419088,-0.17449750376829343,-116.58477399329206,0.7292520695264028,2.2043634860020487,-2.260790462109412,0.3996607394515479,2.071388258415766,1.5736899,0.72835886,445647.3200394249,5696612.783845207,474.4073486328125,-114.32398353118265,0.3295913300748591,0.13297522758628696,373,frame_000373.png
800,863,800,110,0.1375,82,0.7454545454545455,110,38,0.34545454545454546,445647.4518281391,5696612.4315338945,474.1784749094693,0.3180223784293048,-0.19182127993553877,-0.226859563186963,-70.19835924623035,-0.07635648397321751,2.172605027320745,-0.29502286225016405,-1.506533773150494,1.701526631479453,1.871094,0.76493746,38,0.34545454545454546,445647.4518281391,5696612.4315338945,474.17847490946156,0.3180223784293048,-0.19182127993553877,-0.2268595631946937,-70.19835924622248,-0.07635648421542131,2.172605027308063,-0.29502286224229124,-1.5065337733927038,1.7015266314667485,1.871094,0.76493746,445647.13380576065,5696612.623355174,474.40533447265625,-69.90333638398019,1.4301772891772686,0.471078395841303,374,frame_000374.png
840,874,840,114,0.1357142857142857,71,0.6228070175438597,114,41,0.35964912280701755,445647.5549354547,5696612.186862993,474.24062657440606,0.47058982274029404,-0.16259830631315708,-0.17065882598456028,-47.09463273181805,0.426935991816553,1.2421097619791905,-1.1210960257523084,-0.2941392373894587,0.2275602470693059,1.7789474,0.7464693,41,0.35964912280701755,445647.5549354568,5696612.186862993,474.2406265746789,0.47058982483576983,-0.16259830631315708,-0.17065882571171187,-47.094632730637585,0.42693600127454284,1.242109771994502,-1.121096024571841,-0.29413922793145275,0.2275602570846047,1.7789474,0.7464693,445647.08434563194,5696612.349461299,474.4112854003906,-45.97353670606576,0.7210752292060071,1.0145495149098853,375,frame_000375.png
852,867,852,111,0.13028169014084506,76,0.6846846846846847,111,37,0.3333333333333333,445647.7601327668,5696612.325738216,474.2393882047077,0.594402051763609,0.12200813461095095,-0.1815712679485273,-31.533906418522438,0.7039426553004491,0.631704750798806,-1.1607938744440105,-0.05306472630809367,-1.6744296330246016,1.8394307,0.7001529,37,0.3333333333333333,445647.76013276976,5696612.3257382205,474.2393882043965,0.5944020547321998,0.12200813926756382,-0.181571268259745,-31.533906416117997,0.7039426577797128,0.6317047850127823,-1.1607938720395623,-0.05306472382883953,-1.674429598810633,1.8394307,0.7001529,445647.16573071503,5696612.203730081,474.42095947265625,-30.373112544078428,0.757007381608552,2.3061343838234176,376,frame_000376.png
883,870,883,96,0.1087202718006795,62,0.6458333333333334,96,37,0.3854166666666667,445647.98826314317,5696612.437713792,474.2520621022122,0.792227907339111,0.22482675965875387,-0.16004727278777864,-31.546309099367488,2.55927924228801,0.40054620169534155,-1.2095453227968846,0.673081250794894,-3.586911240131087,1.7482153,0.6644891,37,0.3854166666666667,445647.9882631431,5696612.437713792,474.2520621022256,0.7922279072809033,0.22482675965875387,-0.16004727277442043,-31.54630909939904,2.5592792423163813,0.40054620081554443,-1.2095453228284612,0.6730812508232589,-3.586911241010881,1.7482153,0.6644891,445647.19603523583,5696612.212887032,474.412109375,-30.33676377657059,1.8861979914931122,3.987457441826438,377,frame_000377.png
877,877,877,104,0.11858608893956671,68,0.6538461538461539,104,36,0.34615384615384615,445648.2565163713,5696612.596029479,474.2119754597793,0.9956667551305145,0.36971314158290625,-0.21362268475201063,-31.550175984691347,4.941434466638356,3.1332662331557417,-1.3438610872249228,1.3986294683469396,0.23892260275431454,1.8538895,0.6980129,36,0.34615384615384615,445648.2565159519,5696612.59602981,474.21197536477035,0.9956663357443176,0.36971347220242023,-0.21362277976095356,-31.550175899260726,4.941431058783892,3.133266666250376,-1.343861001794295,1.3986260604924894,0.23892303584895558,1.8538895,0.6980123,445647.26084961614,5696612.2263163375,474.4255981445313,-30.206314897466434,3.5428049982914107,2.89434363040143,378,frame_000378.png
887,852,887,97,0.10935738444193913,60,0.6185567010309279,97,27,0.27835051546391754,445647.97382837586,5696612.250371026,474.19388079243566,0.6694466460030526,0.034845481626689434,-0.2333653013143362,-31.71660245794838,6.206736779126956,0.6112353490062187,-1.5602178398792148,0.6088235850866965,-1.8129120402629155,1.8595155,0.7005936,27,0.27835051546391754,445647.9738283715,5696612.250371024,474.19388079213,0.669446641637478,0.034845479764044285,-0.23336530161998326,-31.716602457462624,6.206736758941272,0.6112353263917809,-1.5602178393934594,0.6088235649010016,-1.8129120628773308,1.8595155,0.7005936,445647.30438172986,5696612.215525544,474.42724609375,-30.156384618069165,5.597913194040257,2.42414738926912,379,frame_000379.png
867,845,867,97,0.1118800461361015,69,0.711340206185567,97,36,0.3711340206185567,445648.05200503167,5696611.979737825,474.1841542294322,0.6955819896538742,-0.20315077435225248,-0.2579844424428188,-31.351183623009256,10.802125971622559,-0.727553469833503,-1.210744804928197,1.3844896775916027,-3.2290244197747597,1.6578468,0.7043062,36,0.3711340206185567,445648.0520050293,5696611.979737827,474.1841542299545,0.6955819872673601,-0.20315077248960733,-0.25798444192048464,-31.351183624338926,10.80212595003586,-0.7275534647553196,-1.2107448062578783,1.3844896560049165,-3.229024414696596,1.6578468,0.7043062,445647.356423042,5696612.182888599,474.442138671875,-30.14043881808105,9.417636294030945,2.501470949941269,380,frame_000380.png
872,882,872,109,0.125,78,0.7155963302752294,109,38,0.3486238532110092,445646.84147155454,5696612.962815312,457.36614787296526,-0.6089747808873653,0.826137125492096,-17.088228347737868,148.34945505235675,-0.16957435780887323,1.339350653990157,178.60198425513659,-10.092567159994132,-0.5420790177077777,2.2842238,1.399536,38,0.3486238532110092,445647.99458958313,5696612.162975344,474.2251431628118,0.5441432477091439,0.026297157630324364,-0.2292330578913493,-31.623497204481865,9.32737005787153,0.8301531702525412,-1.3709680017020673,-0.5956227443137436,-1.0512765014453862,1.6744719,0.715629,445647.4504463354,5696612.136678186,474.4543762207031,-30.2525292027798,9.922992802185268,1.8814296716979213,381,frame_000381.png
812,881,812,98,0.1206896551724138,64,0.6530612244897959,98,26,0.2653061224489796,445648.3713716397,5696611.726523302,474.1335912547696,0.6088136936887167,-0.22062250599265099,-0.29679814952726247,-31.994762174314186,7.682300430448881,-0.29227251230116735,-1.2633227222363814,1.4247553410892237,-2.078836393276731,1.6327685,0.8370396,26,0.2653061224489796,445648.37137117237,5696611.726523378,474.1335913271772,0.6088132263394073,-0.22062242962419987,-0.2967980771196608,-31.994762208914736,7.682297472712129,-0.2922737369918378,-1.263322756836942,1.4247523833524554,-2.0788376179673946,1.6327668,0.83703923,445647.76255794603,5696611.947145808,474.4303894042969,-30.7314394520778,6.2575450893596685,1.786563880975571,382,frame_000382.png
795,847,795,103,0.12955974842767295,70,0.6796116504854369,103,33,0.32038834951456313,445648.4962214957,5696611.689075419,474.2082684016776,0.530817132035736,-0.1257152957841754,-0.21134829754117845,-32.293560680566706,3.1891516560773177,-0.376353562505382,-1.4111739891073398,-0.35140277433924894,-2.5330103589785153,1.8498516,0.729345,33,0.32038834951456313,445648.49622149504,5696611.68907542,474.2082684016272,0.5308171313954517,-0.12571529485285282,-0.21134829759159857,-32.293560680611364,3.189151650934297,-0.37635356162901407,-1.4111739891519903,-0.35140277948227094,-2.5330103581021604,1.8498516,0.729345,445647.96540436364,5696611.8147907145,474.4196166992188,-30.882386691459363,3.540554430416575,2.1566567964731442,383,frame_000383.png
747,898,747,108,0.14457831325301204,71,0.6574074074074074,108,39,0.3611111111111111,445648.7554985043,5696611.4673005175,474.20886855251064,0.5610302774584852,-0.20075734984129667,-0.20256943577066977,-32.18450756648649,2.1441313490809417,-0.6212486584386557,-1.4298047142565053,-0.38985769764011025,-2.6838527825280494,1.6730564,0.6620236,39,0.3611111111111111,445648.75549850205,5696611.4673005175,474.2088685526498,0.5610302751883864,-0.20075734984129667,-0.20256943563151708,-32.18450756737816,2.1441313369776993,-0.6212486668245009,-1.4298047151481796,-0.3898577097433531,-2.683852790913903,1.6730564,0.6620236,445648.19446822687,5696611.668057867,474.4114379882813,-30.75470285222999,2.5339890467210475,2.0626041240893933,384,frame_000384.png
744,872,744,104,0.13978494623655913,74,0.7115384615384616,104,37,0.3557692307692308,445649.2973158037,5696611.446031089,474.20560250413126,0.8688134266994894,-0.07196287903934717,-0.18908133375936131,-31.934569885735783,2.0685538140290416,1.6782504279447155,-1.3685025405466433,0.2206259122469305,0.11358884903231115,1.8003775,0.653418,37,0.3557692307692308,445649.2973158255,5696611.446031092,474.2056025029123,0.8688134484691545,-0.07196287624537945,-0.1890813349783116,-31.93456987812313,2.068553921738419,1.6782505227936382,-1.3685025329339737,0.22062601995631326,0.11358894388121143,1.8003775,0.653418,445648.428502377,5696611.517993968,474.3946838378906,-30.56606734518915,1.8479279017821153,1.5646615789124139,385,frame_000385.png
766,907,766,93,0.12140992167101827,66,0.7096774193548387,93,40,0.43010752688172044,445649.35016873083,5696611.107890219,474.20313936355205,0.4452568389242515,-0.09894927963614464,-0.19358915207294558,-31.83262235655472,0.9489426067544109,0.14180615072760214,-1.3970132591872186,-0.6427572375813213,-1.3119208024231739,1.6486499,0.7681199,40,0.43010752688172044,445649.35016872874,5696611.1078902185,474.2031393635848,0.4452568368287757,-0.09894928056746721,-0.19358915204020377,-31.832622357922407,0.9489425998254916,0.1418061360886656,-1.3970132605548997,-0.6427572445102214,-1.3119208170621164,1.6486499,0.7681199,445648.9049118919,5696611.206839499,474.396728515625,-30.435609097367497,1.591699844335724,1.4537269531507877,386,frame_000386.png
785,890,785,81,0.10318471337579618,55,0.6790123456790124,81,32,0.3950617283950617,445649.70211921,5696610.957630277,474.2481056359238,0.5597893998492509,-0.09835641365498304,-0.14248884649805404,-31.72419690828147,0.6901087380454116,0.3414121743696873,-1.3255245411133387,-0.5521412561898273,-1.327541525244385,1.639545,0.7280567,32,0.3950617283950617,445649.70211986866,5696610.95763076,474.2481055306915,0.5597900585271418,-0.09835593029856682,-0.14248895173039955,-31.724196509120407,0.6901107879474716,0.3414171237378466,-1.3255241419522577,-0.5521392062877624,-1.3275365758762234,1.639545,0.7280567,445649.1423298101,5696611.05598669,474.3905944824219,-30.398672367168146,1.2422499942352392,1.6689536996140737,387,frame_000387.png
777,875,777,82,0.10553410553410554,46,0.5609756097560976,82,22,0.2682926829268293,445650.2884449361,5696610.869105778,474.1559541241803,0.9157037019031122,-0.03933436702936888,-0.23930954769468826,-31.81980056026845,2.604699407400076,1.648061270634062,-1.3233546281046813,0.9401092284552135,-0.3093198268284709,2.0613718,0.71152586,22,0.2682926829268293,445650.28844492853,5696610.869105761,474.1559541245103,0.9157036943361163,-0.03933438379317522,-0.23930954736471222,-31.81980056366545,2.6046994243501995,1.6480611497995765,-1.3233546315016724,0.9401092454053526,-0.30931994766297066,2.061373,0.7115248,445649.3727412342,5696610.908440145,474.395263671875,-30.496445932163766,1.6645901789448487,1.9573810974625372,388,frame_000388.png
822,886,822,77,0.09367396593673966,56,0.7272727272727273,77,28,0.36363636363636365,445650.353217926,5696610.343538056,474.1836902728752,0.7464603673433885,-0.4315210869535804,-0.21654776423417843,-32.01719475884874,2.8627855622481357,-1.1713100340330302,-1.5299897705994567,0.9676617840387962,-3.1910536454661553,1.4679241,0.6397677,28,0.36363636363636365,445650.3532168022,5696610.343537046,474.1836903563194,0.7464592435280792,-0.43152209743857384,-0.21654768078997222,-32.01719521880982,2.8627827442666223,-1.1713194959420117,-1.5299902305605428,0.9676589660572859,-3.191063107375129,1.4679297,0.63977516,445649.60675755865,5696610.775059143,474.4002380371094,-30.487204988249268,1.8951237782093255,2.0197436114331238,389,frame_000389.png
743,860,743,86,0.11574697173620457,53,0.6162790697674418,86,28,0.32558139534883723,445651.10536273726,5696610.64619585,474.1891309929616,0.8507538361591287,0.26882173027843237,-0.21754625313212728,-31.751540982436662,2.5399163124360182,2.521005950801529,-1.0423015377186005,0.1890256326597921,0.13775534844677395,1.6855354,0.642317,28,0.32558139534883723,445651.1053627372,5696610.646195851,474.1891309929695,0.850753836100921,0.26882173120975494,-0.21754625312422604,-31.751540982390257,2.5399163120652033,2.5210059511347502,-1.0423015376721878,0.18902563228897407,0.13775534877999007,1.6855354,0.642317,445650.2546089011,5696610.37737412,474.40667724609375,-30.709239444718055,2.3508906797762252,2.3832506023547495,390,frame_000390.png
747,853,747,91,0.12182061579651941,59,0.6483516483516484,91,35,0.38461538461538464,445651.6662110376,5696610.099001211,474.1432197724688,0.9892965879407711,-0.034672162495553493,-0.2554923857343283,-32.41033567548147,4.1655178377863455,2.038344132407637,-1.5139397995749846,1.1716031739058508,0.0970383757061768,1.7287325,0.6803149,35,0.38461538461538464,445651.6662110361,5696610.09900121,474.14321977277564,0.989296586427372,-0.03467216342687607,-0.25549238542748753,-32.41033567547552,4.165517832338402,2.038344122489868,-1.5139397995690445,1.1716031684578923,0.09703836578842129,1.7287325,0.6803149,445650.67691444966,5696610.133673374,474.3987121582031,-30.89639587590649,2.993914663880507,1.9413057567014513,391,frame_000391.png
760,852,760,77,0.1013157894736842,54,0.7012987012987013,77,28,0.36363636363636365,445640.04452114017,5696551.310565628,400.6019405132575,-11.038670746143907,-58.56558125279844,-73.80714762150814,153.31748348278725,6.716398471783121,-48.591966404474825,-175.84472038220065,2.844129219449144,-50.28477335629947,374.89767,255.55554,28,0.36363636363636365,445651.62227281526,5696609.901459976,474.1896838560486,0.5390809289528988,0.025313095189630985,-0.21940427871703605,-32.25199847214548,3.5847779901817116,0.9770291850258064,-1.4142023371333607,-0.2874912621522867,-0.7157777667988228,1.7947699,0.74594724,445651.0831918863,5696609.876146881,474.4090881347656,-30.837796135012113,3.8722692523339877,1.6928069518246287,392,frame_000392.png
714,853,714,85,0.11904761904761904,53,0.6235294117647059,85,27,0.3176470588235294,445652.2745574218,5696609.441908111,474.19628371850996,0.7622738081263378,-0.1796608343720436,-0.21204147680253982,-32.16377247015096,3.6035854013364443,-0.06558946824145764,-1.5414871866610724,0.8177109966480032,-2.364941372061395,1.731455,0.64215934,27,0.3176470588235294,445652.2745574218,5696609.441908111,474.19628371851036,0.7622738081263378,-0.1796608343720436,-0.21204147680214191,-32.16377247015271,3.603585401336837,-0.06558946825938652,-1.5414871866628062,0.8177109966484011,-2.364941372079329,1.731455,0.64215934,445651.5122836137,5696609.621568945,474.4083251953125,-30.622285283489898,2.7858744046884496,2.299351903819938,393,frame_000393.png
734,867,734,77,0.10490463215258855,53,0.6883116883116883,77,26,0.33766233766233766,445497.65297291474,5696541.740956342,166.61828065635814,-154.07539095246466,-67.75351233966649,-307.795079939345,144.26074784948042,-23.590461726422753,-33.71567432817772,175.02018110535056,-25.773394507409307,-36.22751080245098,391.45236,186.76279,26,0.33766233766233766,445652.6664090017,5696609.272063595,474.16555333246924,0.9380451344768517,-0.22240508627146482,-0.2478072632338808,-32.419864704489925,3.5628167683583354,0.09453354542959955,-1.6604314486197893,1.3798839873717554,-2.417302928843668,1.6961111,0.8318695,445651.7283638672,5696609.4944686815,474.4133605957031,-30.75943325587014,2.182932780986569,2.5118364742732586,394,frame_000394.png
682,890,682,84,0.12316715542521994,51,0.6071428571428571,84,29,0.34523809523809523,445368.95016495616,5696426.345559087,193.7020507198314,-283.23103242274374,-182.89889310207218,-280.70654913368423,147.5648882960595,-37.22028616832758,-54.964472602662596,178.4675172504102,-39.29450912268911,-57.97996727399979,353.492,160.67427,29,0.34523809523809523,445652.79676048283,5696609.135640207,474.20020910883886,0.615563103929162,-0.10881198197603226,-0.20839074467676255,-32.24707424208331,2.5909616957029145,-0.8575646254267942,-1.344445287732583,0.5167387413413849,-3.8730592967639836,1.5321196,0.68425226,445652.1811973789,5696609.244452189,474.4085998535156,-30.902628954350714,2.07422295436152,3.0154946713371986,395,frame_000395.png
698,842,698,69,0.0988538681948424,47,0.6811594202898551,69,24,0.34782608695652173,445653.24635426054,5696609.099289011,474.0828476664677,0.8517468218924478,-0.01651423517614603,-0.32828514603227177,-32.364275600020186,3.6107356185807538,0.5280010330121292,-1.4218268112642534,1.133723196668825,-2.4336958410464433,1.7969416,0.6711366,24,0.34782608695652173,445653.24635426083,5696609.09928901,474.08284766643914,0.8517468221834861,-0.016514236107468605,-0.328285146060864,-32.36427560007404,3.6107356216499955,0.5280010320536,-1.4218268113181125,1.1337231997380854,-2.4336958420049655,1.7969416,0.6711366,445652.39460743865,5696609.115803246,474.4111328125,-30.942448788755932,2.4770124219119234,2.9616968740585654,396,frame_000396.png
642,803,642,67,0.1043613707165109,42,0.6268656716417911,67,26,0.3880597014925373,445622.43325235695,5696698.669678576,916.0990265767839,-30.180818476888817,89.67486220691353,441.685727016237,-84.13766451509254,-2.843063519027114,169.05433574286468,-53.106019654022376,-5.177998082756204,165.97882330710047,427.24393,261.42328,26,0.3880597014925373,445653.6387256417,5696609.058177875,474.06448122032845,1.024654807872139,0.06336150597780943,-0.34881834021842906,-32.30152312134078,3.6488219566307176,1.3870960652337931,-1.269878260270616,1.31388739290162,-1.6884163705304331,1.7603269,0.58164865,445652.61407083384,5696608.994816369,474.4132995605469,-31.031644861070166,2.3349345637290853,3.07551243576424,397,frame_000397.png
